form_id,category,field_name,field_type,page,nearby_label,confidence,x0,y0,x1,y1
PP-107,gc_minor,minor_address_street_4,text,4,Address,0.9,72.0,329.4,229.2,347.9
PP-107,gc_minor,minor_address_street_5,text,4,Address,0.9,72.0,358.4,229.2,376.9
PP-107,gc_minor,minor_phone,text,4,Phone Number,0.9,72.0,386.4,229.2,404.9
PP-107,gc_minor,minor_maine_bar_number,text,4,Maine Bar Number,0.9,72.0,414.4,229.2,432.8
PP-107,gc_minor,minor_address_street_6,text,4,Email Address,0.9,72.0,442.8,229.2,461.3
PP-107,gc_minor,minor_marp,text,4,MARP,0.9,72.0,614.8,216.0,633.4
PP-108,gc_minor,case_number,text,0,DOCKET NO.,0.9,422.5,103.6,540.0,122.0
PP-108,gc_minor,conservator_conservator,text,0,Conservator,0.9,324.0,513.1,540.0,531.6
PP-108,gc_minor,minor_by,text,0,By:,0.9,340.9,539.5,540.0,558.0
PP-108,gc_minor,minor_its,text,0,Its:,0.9,339.2,552.8,540.0,571.3
PP-201,gc_adults,case_number,text,0,DOCKET NO.,0.9,422.5,115.0,540.0,133.4
PP-201,gc_adults,ward_address_street,text,0,"address, if applicable)",0.7,72.0,252.3,472.0,292.1
PP-201,gc_adults,ward_in_the_appointment,text,0,in the appointment,0.7,71.9,321.1,471.9,349.6
PP-201,gc_adults,ward_same,text,0,“same”),0.7,71.9,378.6,471.9,418.7
PP-201,gc_adults,respondent_age_of_the_respondent_approximate_age_if,text,0,Age of the Respondent (approximate age if exact age is unknown),0.7,71.9,516.6,471.9,533.7
PP-201,gc_adults,respondent_middle_name,text,0,Relationship of each nominee to become guardian or successor guardian to the Respondent,0.7,71.9,551.1,471.9,579.6
PP-201,gc_adults,ward_full_name,text,1,Name,0.9,63.5,146.0,202.3,164.5
PP-201,gc_adults,ward_address_street_2,text,1,Address,0.9,202.8,146.0,386.8,164.5
PP-201,gc_adults,respondent_relationship,text,1,Relationship to Respondent,0.9,387.2,146.0,548.5,164.5
PP-201,gc_adults,ward_full_name_2,text,1,Name,0.9,63.5,158.2,202.3,176.6
PP-201,gc_adults,ward_address_street_3,text,1,Address,0.9,202.8,158.2,386.8,176.6
PP-201,gc_adults,respondent_relationship_2,text,1,Relationship to Respondent,0.9,387.2,158.2,548.5,176.6
PP-201,gc_adults,ward_field,text,1,,0.7,63.5,194.4,202.3,212.9
PP-201,gc_adults,ward_field_2,text,1,,0.7,202.8,194.4,386.8,212.9
PP-201,gc_adults,ward_field_3,text,1,,0.7,387.2,194.4,548.5,212.9
PP-201,gc_adults,ward_field_4,text,1,,0.7,63.5,230.0,202.3,248.5
PP-201,gc_adults,ward_field_5,text,1,,0.7,202.8,230.0,386.8,248.5
PP-201,gc_adults,ward_field_6,text,1,,0.7,387.2,230.0,548.5,248.5
PP-201,gc_adults,ward_field_7,text,1,,0.7,63.5,265.0,202.3,283.4
PP-201,gc_adults,ward_field_8,text,1,,0.7,202.8,265.0,386.8,283.4
PP-201,gc_adults,ward_field_9,text,1,,0.7,387.2,265.0,548.5,283.4
PP-201,gc_adults,ward_field_10,text,1,,0.7,63.5,301.3,202.3,319.8
PP-201,gc_adults,ward_field_11,text,1,,0.7,202.8,301.3,386.8,319.8
PP-201,gc_adults,ward_field_12,text,1,,0.7,387.2,301.3,548.5,319.8
PP-201,gc_adults,ward_field_13,text,1,,0.7,63.5,336.8,202.3,355.3
PP-201,gc_adults,ward_field_14,text,1,,0.7,202.8,336.8,386.8,355.3
PP-201,gc_adults,ward_field_15,text,1,,0.7,387.2,336.8,548.5,355.3
PP-201,gc_adults,ward_field_16,text,1,,0.7,63.5,373.1,202.3,391.6
PP-201,gc_adults,ward_field_17,text,1,,0.7,202.8,373.1,386.8,391.6
PP-201,gc_adults,ward_field_18,text,1,,0.7,387.2,373.1,548.5,391.6
PP-201,gc_adults,ward_field_19,text,1,,0.7,63.5,409.4,202.3,427.9
PP-201,gc_adults,ward_field_20,text,1,,0.7,202.8,409.4,386.8,427.9
PP-201,gc_adults,ward_field_21,text,1,,0.7,387.2,409.4,548.5,427.9
PP-201,gc_adults,ward_field_22,text,1,,0.7,63.5,445.0,202.3,463.4
PP-201,gc_adults,ward_field_23,text,1,,0.7,202.8,445.0,386.8,463.4
PP-201,gc_adults,ward_field_24,text,1,,0.7,387.2,445.0,548.5,463.4
PP-201,gc_adults,ward_field_25,text,1,,0.7,63.5,481.3,202.3,499.8
PP-201,gc_adults,ward_field_26,text,1,,0.7,202.8,481.3,386.8,499.8
PP-201,gc_adults,ward_field_27,text,1,,0.7,387.2,481.3,548.5,499.8
PP-201,gc_adults,ward_field_28,text,1,,0.7,63.5,517.6,202.3,536.0
PP-201,gc_adults,ward_field_29,text,1,,0.7,202.8,517.6,386.8,536.0
PP-201,gc_adults,ward_field_30,text,1,,0.7,387.2,517.6,548.5,536.0
PP-201,gc_adults,ward_field_31,text,1,,0.7,63.5,553.1,202.3,571.6
PP-201,gc_adults,ward_field_32,text,1,,0.7,202.8,553.1,386.8,571.6
PP-201,gc_adults,ward_field_33,text,1,,0.7,387.2,553.1,548.5,571.6
PP-201,gc_adults,ward_field_34,text,1,,0.7,63.5,589.4,202.3,607.9
PP-201,gc_adults,ward_field_35,text,1,,0.7,202.8,589.4,386.8,607.9
PP-201,gc_adults,ward_field_36,text,1,,0.7,387.2,589.4,548.5,607.9
PP-201,gc_adults,ward_field_37,text,1,,0.7,63.5,625.7,202.3,644.2
PP-201,gc_adults,ward_field_38,text,1,,0.7,202.8,625.7,386.8,644.2
PP-201,gc_adults,ward_field_39,text,1,,0.7,387.2,625.7,548.5,644.2
PP-201,gc_adults,ward_field_40,text,1,,0.7,63.5,662.0,202.3,680.5
PP-201,gc_adults,ward_field_41,text,1,,0.7,202.8,662.0,386.8,680.5
PP-201,gc_adults,ward_field_42,text,1,,0.7,387.2,662.0,548.5,680.5
PP-201,gc_adults,ward_field_43,text,1,,0.7,63.5,698.4,202.3,716.9
PP-201,gc_adults,ward_field_44,text,1,,0.7,202.8,698.4,386.8,716.9
PP-201,gc_adults,ward_field_45,text,1,,0.7,387.2,698.4,548.5,716.9
PP-201,gc_adults,ward_full_name_3,text,3,Name,0.9,80.5,88.4,221.0,106.9
PP-201,gc_adults,ward_address_street_4,text,3,Address,0.9,221.5,88.4,531.5,106.9
PP-201,gc_adults,ward_full_name_4,text,3,Name,0.9,80.5,100.4,221.0,118.9
PP-201,gc_adults,ward_address_street_5,text,3,Address,0.9,221.5,100.4,531.5,118.9
PP-201,gc_adults,ward_full_name_5,text,3,Name,0.9,80.5,124.0,221.0,142.4
PP-201,gc_adults,ward_address_street_6,text,3,Address,0.9,221.5,124.0,531.5,142.4
PP-201,gc_adults,respondent_respondent_s_contact_if_any,text,3,Respondent’s contact (if any):,0.9,80.5,147.5,221.0,166.0
PP-201,gc_adults,respondent_respondent_s_contact_if_any_2,text,3,Respondent’s contact (if any):,0.9,221.5,147.5,531.5,166.0
PP-201,gc_adults,respondent_respondent_s_contact_if_any_3,text,3,Respondent’s contact (if any):,0.9,80.5,171.0,221.0,189.5
PP-201,gc_adults,respondent_respondent_s_contact_if_any_4,text,3,Respondent’s contact (if any):,0.9,221.5,171.0,531.5,189.5
PP-201,gc_adults,respondent_respondent_s_contact_if_any_5,text,3,Respondent’s contact (if any):,0.9,80.5,194.5,221.0,213.0
PP-201,gc_adults,respondent_respondent_s_contact_if_any_6,text,3,Respondent’s contact (if any):,0.9,221.5,194.5,531.5,213.0
PP-201,gc_adults,ward_amount,currency,3,ESTIMATED VALUE,0.9,360.0,274.4,453.0,292.9
PP-201,gc_adults,ward_asset,text,3,ASSET,0.9,66.8,287.0,305.4,305.5
PP-201,gc_adults,ward_amount_2,currency,3,ESTIMATED VALUE,0.9,305.9,287.0,544.3,305.5
PP-201,gc_adults,ward_of_any_other_anticipated_income_or_recei,text,3,of any other anticipated income or receipts of the,0.9,66.8,317.0,305.4,335.5
PP-201,gc_adults,ward_of_any_other_anticipated_income_or_recei_2,text,3,of any other anticipated income or receipts of the,0.9,305.9,317.0,544.3,335.5
PP-201,gc_adults,ward_of_any_other_anticipated_income_or_recei_3,text,3,of any other anticipated income or receipts of the,0.9,66.8,347.0,305.4,365.5
PP-201,gc_adults,ward_of_any_other_anticipated_income_or_recei_4,text,3,of any other anticipated income or receipts of the,0.9,305.9,347.0,544.3,365.5
PP-201,gc_adults,ward_field_46,text,3,,0.7,66.8,377.0,305.4,395.5
PP-201,gc_adults,ward_field_47,text,3,,0.7,305.9,377.0,544.3,395.5
PP-201,gc_adults,ward_field_48,text,3,,0.7,66.8,407.0,305.4,425.5
PP-201,gc_adults,ward_field_49,text,3,,0.7,305.9,407.0,544.3,425.5
PP-201,gc_adults,ward_field_50,text,3,,0.7,66.8,437.0,305.4,455.5
PP-201,gc_adults,ward_field_51,text,3,,0.7,305.9,437.0,544.3,455.5
PP-201,gc_adults,ward_field_52,text,3,,0.7,66.8,467.0,305.4,485.5
PP-201,gc_adults,ward_field_53,text,3,,0.7,305.9,467.0,544.3,485.5
PP-201,gc_adults,ward_field_54,text,3,,0.7,66.8,497.0,305.4,515.5
PP-201,gc_adults,ward_field_55,text,3,,0.7,305.9,497.0,544.3,515.5
PP-201,gc_adults,ward_field_56,text,3,,0.7,66.8,527.0,305.4,545.5
PP-201,gc_adults,ward_field_57,text,3,,0.7,305.9,527.0,544.3,545.5
PP-201,gc_adults,petitioner_petitioner_or_attorney_for_petitioner,text,4,Petitioner or Attorney for Petitioner,0.9,324.0,167.9,540.0,186.4
PP-201,gc_adults,petitioner_co_petitioner_if_any,text,4,Co-Petitioner (if any),0.9,324.0,202.4,540.0,220.9
PP-201,gc_adults,attorney_attorney_required_by_rule_11,text,4,Attorney (Required by Rule 11),0.9,324.0,236.9,540.0,255.4
PP-201,gc_adults,ward_full_name_6,text,4,Name,0.9,72.0,323.4,229.2,341.9
PP-201,gc_adults,ward_address_street_7,text,4,Address,0.9,72.0,352.3,229.2,370.8
PP-201,gc_adults,ward_address_street_8,text,4,Address,0.9,72.0,381.4,229.2,399.8
PP-201,gc_adults,ward_phone,text,4,Phone Number,0.9,72.0,409.3,229.2,427.8
PP-201,gc_adults,ward_maine_bar_number,text,4,Maine Bar Number,0.9,72.0,437.4,229.2,455.9
PP-201,gc_adults,ward_address_street_9,text,4,Email Address,0.9,72.0,465.7,229.2,484.2
PP-201,gc_adults,ward_1_18_c_m_r_s_5_302_2_b_and_5_302_2_c,text,4,1 18-C M.R.S. §§ 5-302(2)(B) and 5-302(2)(C).,0.9,72.0,578.0,216.0,596.6
PP-203,gc_adults,case_number,text,0,DOCKET NO.,0.9,422.5,115.0,540.0,133.4
PP-203,gc_adults,guardian_guardian,text,0,Guardian,0.9,324.0,490.1,540.0,508.6
PP-203,gc_adults,ward_by,text,0,By:,0.9,340.9,516.6,540.0,535.1
PP-203,gc_adults,ward_its,text,0,Its:,0.9,339.2,529.8,540.0,548.3
PP-205,gc_adults,case_number,text,0,DOCKET NO.,0.9,422.5,103.6,540.0,122.0
PP-205,gc_adults,ward_address_street,text,0,"and mailing address, if applicable)",0.7,72.0,229.2,472.0,269.1
PP-205,gc_adults,petitioner_sought_and_the_petitioner_s_interest_in_,text,0,sought) and the Petitioner’s interest in the appointment,0.7,72.0,298.0,472.0,326.6
PP-205,gc_adults,conservator_conservator_if_same_as_item_1_enter_same,text,0,"conservator (If same as item 1, enter “same”)",0.7,71.9,355.5,471.9,395.6
PP-205,gc_adults,ward_applicable,text,0,applicable),0.7,71.9,436.1,471.9,464.6
PP-205,gc_adults,ward_full_name,text,1,Name,0.9,66.8,134.5,203.8,153.0
PP-205,gc_adults,ward_address_street_2,text,1,Address,0.9,204.2,134.5,385.7,153.0
PP-205,gc_adults,respondent_relationship,text,1,Relationship to Respondent,0.9,386.2,134.5,545.2,153.0
PP-205,gc_adults,ward_full_name_2,text,1,Name,0.9,66.8,146.5,203.8,165.0
PP-205,gc_adults,ward_address_street_3,text,1,Address,0.9,204.2,146.5,385.7,165.0
PP-205,gc_adults,respondent_relationship_2,text,1,Relationship to Respondent,0.9,386.2,146.5,545.2,165.0
PP-205,gc_adults,ward_field,text,1,,0.7,66.8,182.3,203.8,200.8
PP-205,gc_adults,ward_field_2,text,1,,0.7,204.2,182.3,385.7,200.8
PP-205,gc_adults,ward_field_3,text,1,,0.7,386.2,182.3,545.2,200.8
PP-205,gc_adults,ward_field_4,text,1,,0.7,66.8,217.3,203.8,235.8
PP-205,gc_adults,ward_field_5,text,1,,0.7,204.2,217.3,385.7,235.8
PP-205,gc_adults,ward_field_6,text,1,,0.7,386.2,217.3,545.2,235.8
PP-205,gc_adults,ward_field_7,text,1,,0.7,66.8,252.4,203.8,270.8
PP-205,gc_adults,ward_field_8,text,1,,0.7,204.2,252.4,385.7,270.8
PP-205,gc_adults,ward_field_9,text,1,,0.7,386.2,252.4,545.2,270.8
PP-205,gc_adults,ward_field_10,text,1,,0.7,66.8,288.1,203.8,306.6
PP-205,gc_adults,ward_field_11,text,1,,0.7,204.2,288.1,385.7,306.6
PP-205,gc_adults,ward_field_12,text,1,,0.7,386.2,288.1,545.2,306.6
PP-205,gc_adults,ward_field_13,text,1,,0.7,66.8,323.2,203.8,341.6
PP-205,gc_adults,ward_field_14,text,1,,0.7,204.2,323.2,385.7,341.6
PP-205,gc_adults,ward_field_15,text,1,,0.7,386.2,323.2,545.2,341.6
PP-205,gc_adults,ward_field_16,text,1,,0.7,66.8,359.0,203.8,377.5
PP-205,gc_adults,ward_field_17,text,1,,0.7,204.2,359.0,385.7,377.5
PP-205,gc_adults,ward_field_18,text,1,,0.7,386.2,359.0,545.2,377.5
PP-205,gc_adults,ward_field_19,text,1,,0.7,66.8,394.8,203.8,413.3
PP-205,gc_adults,ward_field_20,text,1,,0.7,204.2,394.8,385.7,413.3
PP-205,gc_adults,ward_field_21,text,1,,0.7,386.2,394.8,545.2,413.3
PP-205,gc_adults,ward_field_22,text,1,,0.7,66.8,429.8,203.8,448.3
PP-205,gc_adults,ward_field_23,text,1,,0.7,204.2,429.8,385.7,448.3
PP-205,gc_adults,ward_field_24,text,1,,0.7,386.2,429.8,545.2,448.3
PP-205,gc_adults,ward_field_25,text,1,,0.7,66.8,465.6,203.8,484.1
PP-205,gc_adults,ward_field_26,text,1,,0.7,204.2,465.6,385.7,484.1
PP-205,gc_adults,ward_field_27,text,1,,0.7,386.2,465.6,545.2,484.1
PP-205,gc_adults,ward_field_28,text,1,,0.7,66.8,501.5,203.8,520.0
PP-205,gc_adults,ward_field_29,text,1,,0.7,204.2,501.5,385.7,520.0
PP-205,gc_adults,ward_field_30,text,1,,0.7,386.2,501.5,545.2,520.0
PP-205,gc_adults,ward_field_31,text,1,,0.7,66.8,536.5,203.8,555.0
PP-205,gc_adults,ward_field_32,text,1,,0.7,204.2,536.5,385.7,555.0
PP-205,gc_adults,ward_field_33,text,1,,0.7,386.2,536.5,545.2,555.0
PP-205,gc_adults,ward_field_34,text,1,,0.7,66.8,572.3,203.8,590.8
PP-205,gc_adults,ward_field_35,text,1,,0.7,204.2,572.3,385.7,590.8
PP-205,gc_adults,ward_field_36,text,1,,0.7,386.2,572.3,545.2,590.8
PP-205,gc_adults,ward_field_37,text,1,,0.7,66.8,608.0,203.8,626.5
PP-205,gc_adults,ward_field_38,text,1,,0.7,204.2,608.0,385.7,626.5
PP-205,gc_adults,ward_field_39,text,1,,0.7,386.2,608.0,545.2,626.5
PP-205,gc_adults,ward_field_40,text,1,,0.7,66.8,643.9,203.8,662.4
PP-205,gc_adults,ward_field_41,text,1,,0.7,204.2,643.9,385.7,662.4
PP-205,gc_adults,ward_field_42,text,1,,0.7,386.2,643.9,545.2,662.4
PP-205,gc_adults,ward_field_43,text,1,,0.7,66.8,679.7,203.8,698.2
PP-205,gc_adults,ward_field_44,text,1,,0.7,204.2,679.7,385.7,698.2
PP-205,gc_adults,ward_field_45,text,1,,0.7,386.2,679.7,545.2,698.2
PP-205,gc_adults,respondent_full_name,text,3,"Is Respondent currently represented by an attorney?  YES  NO  If yes, provide name and address of",0.7,72.0,534.9,472.0,575.0
PP-205,gc_adults,ward_full_name_3,text,3,Name,0.9,80.5,594.5,221.0,613.0
PP-205,gc_adults,ward_address_street_4,text,3,Address,0.9,221.5,594.5,531.5,613.0
PP-205,gc_adults,ward_full_name_4,text,3,Name,0.9,80.5,606.5,221.0,625.0
PP-205,gc_adults,ward_address_street_5,text,3,Address,0.9,221.5,606.5,531.5,625.0
PP-205,gc_adults,ward_full_name_5,text,3,Name,0.9,80.5,630.0,221.0,648.5
PP-205,gc_adults,ward_address_street_6,text,3,Address,0.9,221.5,630.0,531.5,648.5
PP-205,gc_adults,respondent_respondent_s_contact_if_any,text,3,Respondent’s contact (if any):,0.9,80.5,653.4,221.0,671.9
PP-205,gc_adults,respondent_respondent_s_contact_if_any_2,text,3,Respondent’s contact (if any):,0.9,221.5,653.4,531.5,671.9
PP-205,gc_adults,respondent_respondent_s_contact_if_any_3,text,3,Respondent’s contact (if any):,0.9,80.5,676.9,221.0,695.4
PP-205,gc_adults,respondent_respondent_s_contact_if_any_4,text,3,Respondent’s contact (if any):,0.9,221.5,676.9,531.5,695.4
PP-205,gc_adults,respondent_respondent_s_contact_if_any_5,text,3,Respondent’s contact (if any):,0.9,80.5,700.4,221.0,718.9
PP-205,gc_adults,respondent_respondent_s_contact_if_any_6,text,3,Respondent’s contact (if any):,0.9,221.5,700.4,531.5,718.9
PP-205,gc_adults,ward_amount,currency,4,ESTIMATED VALUE,0.9,360.0,110.4,453.0,128.9
PP-205,gc_adults,ward_asset,text,4,ASSET,0.9,66.8,123.0,305.4,141.5
PP-205,gc_adults,ward_amount_2,currency,4,ESTIMATED VALUE,0.9,305.9,123.0,544.3,141.5
PP-205,gc_adults,ward_of_any_other_anticipated_income_or_recei,text,4,of any other anticipated income or receipts of the,0.9,66.8,153.0,305.4,171.5
PP-205,gc_adults,ward_of_any_other_anticipated_income_or_recei_2,text,4,of any other anticipated income or receipts of the,0.9,305.9,153.0,544.3,171.5
PP-205,gc_adults,ward_of_any_other_anticipated_income_or_recei_3,text,4,of any other anticipated income or receipts of the,0.9,66.8,183.0,305.4,201.5
PP-205,gc_adults,ward_of_any_other_anticipated_income_or_recei_4,text,4,of any other anticipated income or receipts of the,0.9,305.9,183.0,544.3,201.5
PP-205,gc_adults,ward_field_46,text,4,,0.7,66.8,213.0,305.4,231.5
PP-205,gc_adults,ward_field_47,text,4,,0.7,305.9,213.0,544.3,231.5
PP-205,gc_adults,ward_field_48,text,4,,0.7,66.8,243.0,305.4,261.5
PP-205,gc_adults,ward_field_49,text,4,,0.7,305.9,243.0,544.3,261.5
PP-205,gc_adults,ward_field_50,text,4,,0.7,66.8,273.0,305.4,291.5
PP-205,gc_adults,ward_field_51,text,4,,0.7,305.9,273.0,544.3,291.5
PP-205,gc_adults,ward_field_52,text,4,,0.7,66.8,303.0,305.4,321.5
PP-205,gc_adults,ward_field_53,text,4,,0.7,305.9,303.0,544.3,321.5
PP-205,gc_adults,ward_field_54,text,4,,0.7,66.8,333.0,305.4,351.5
PP-205,gc_adults,ward_field_55,text,4,,0.7,305.9,333.0,544.3,351.5
PP-205,gc_adults,ward_field_56,text,4,,0.7,66.8,363.0,305.4,381.5
PP-205,gc_adults,ward_field_57,text,4,,0.7,305.9,363.0,544.3,381.5
PP-205,gc_adults,petitioner_petitioner_or_attorney_for_petitioner,text,5,Petitioner or Attorney for Petitioner,0.9,324.0,110.4,540.0,128.9
PP-205,gc_adults,petitioner_co_petitioner_if_any,text,5,Co-Petitioner (if any),0.9,324.0,145.0,540.0,163.4
PP-205,gc_adults,attorney_attorney_required_by_rule_11,text,5,Attorney (Required by Rule 11),0.9,324.0,179.4,540.0,197.9
PP-205,gc_adults,ward_full_name_6,text,5,Name,0.9,72.0,231.4,229.2,249.8
PP-205,gc_adults,ward_address_street_7,text,5,Address,0.9,72.0,260.4,229.2,278.9
PP-205,gc_adults,ward_address_street_8,text,5,Address,0.9,72.0,289.4,229.2,307.9
PP-205,gc_adults,ward_phone,text,5,Phone Number,0.9,72.0,317.4,229.2,335.9
PP-205,gc_adults,ward_maine_bar_number,text,5,Maine Bar Number,0.9,72.0,345.4,229.2,363.8
PP-205,gc_adults,ward_address_street_9,text,5,Email Address,0.9,72.0,373.8,229.2,392.3
PP-205,gc_adults,ward_1_18_c_m_r_s_5_302_b_5_302_c_5_402_2_b_a,text,5,"1 18-C M.R.S. §§ 5-302(B), 5-302(C), 5-402(2)(B) and 5-402(2)(C).",0.9,72.0,410.2,216.0,428.8
PP-207,gc_adults,case_number,text,0,DOCKET NO.,0.9,422.5,115.0,540.0,133.4
PP-207,gc_adults,guardian_address_street,text,0,Address of Guardian and Conservator for Court records,0.7,144.0,359.2,544.0,399.6
PP-207,gc_adults,guardian_guardian_and_conservator,text,0,Guardian and Conservator,0.9,324.0,536.2,540.0,554.6
PP-207,gc_adults,ward_by,text,0,By:,0.9,340.9,562.6,540.0,581.0
PP-207,gc_adults,ward_its,text,0,Its:,0.9,339.2,575.8,540.0,594.2
PP-209,gc_adults,case_number,text,0,DOCKET NO.,0.9,422.5,115.0,540.0,133.4
PP-209,gc_adults,ward_address_street,text,0,"mailing addresses, if applicable)",0.7,71.9,263.6,471.9,304.0
PP-209,gc_adults,guardian_guardian,text,2,Guardian,0.9,324.0,627.8,540.0,646.3
PP-209,gc_adults,guardian_co_guardian_if_any,text,2,Co-Guardian (if any),0.9,324.0,662.4,540.0,680.9
PP-210,gc_adults,case_number,text,0,DOCKET NO.,0.9,435.0,104.0,504.0,122.6
PP-210,gc_adults,guardian_individual_subject_to_guardianship_or_co,text,0,Individual Subject to Guardianship or Conservatorship,0.9,107.5,145.4,288.0,164.0
PP-210,gc_adults,guardian_full_name,text,0,"Name, address and phone number of Guardian(s)/Conservator(s)",0.7,108.0,223.0,508.0,258.4
PP-210,gc_adults,guardian_duly_appointed_guardian_s_and_or_conserv,text,0,duly appointed  Guardian(s) and/or  Conservator(s) of,0.9,138.0,297.2,486.0,315.8
PP-210,gc_adults,ward_was_were,text,0,", was/were",0.9,355.3,324.8,540.0,343.4
PP-210,gc_adults,ward_by,text,0,by,0.9,87.0,347.9,540.0,366.5
PP-210,gc_adults,ward_on,text,0,on,0.9,87.0,372.0,216.0,390.6
PP-210,gc_adults,court_register_was_filed_in_the_appointing_cou,text,0,Register was filed in the appointing Court on,0.9,291.4,478.9,396.0,497.5
PP-210,gc_adults,guardian_guardianship_conservatorship,text,0,guardianship/conservatorship.,0.9,72.0,547.9,402.0,566.5
PP-210,gc_adults,guardian_guardianship_conservatorship_2,text,0,guardianship/conservatorship.,0.9,104.0,589.3,216.0,607.9
PP-210,gc_adults,ward_field,text,0,,0.7,324.0,589.3,540.0,607.9
PP-210,gc_adults,guardian_guardian_s_conservator_s,text,0,Guardian(s)/Conservator(s),0.9,324.0,616.9,540.0,635.5
PP-210,gc_adults,ward_1_18_c_m_r_s_5_125,text,0,1 18-C M.R.S.§ 5-125,0.9,72.0,638.9,216.0,657.4
PP-401,gc_adults,case_number,text,0,DOCKET NO.,0.9,422.5,115.0,540.0,133.4
PP-401,gc_adults,ward_address_street,text,0,"address, if applicable)",0.7,72.0,240.7,472.0,280.6
PP-401,gc_adults,petitioner_petitioner_s_interest_in_the_appointment,text,0,Petitioner’s interest in the appointment,0.7,72.0,309.6,472.0,338.1
PP-401,gc_adults,ward_enter_same,text,0,enter “same”),0.7,72.0,367.0,472.0,407.1
PP-401,gc_adults,respondent_signature,signature,0,"Respondent will reside if this Petition is granted (designate both physical and mailing addresses, if applicable)",0.7,72.0,436.1,472.0,476.2
PP-401,gc_adults,respondent_age_of_the_respondent_approximate_age_if,text,0,Age of the Respondent (approximate age if exact age is unknown),0.7,72.0,493.6,472.0,510.7
PP-401,gc_adults,respondent_middle_name,text,0,Relationship to the Respondent of each nominee to become conservator or successor conservator,0.7,71.9,528.1,471.9,556.7
PP-401,gc_adults,ward_full_name,text,1,Name,0.9,66.8,111.5,203.8,130.0
PP-401,gc_adults,ward_address_street_2,text,1,Address,0.9,204.2,111.5,385.7,130.0
PP-401,gc_adults,respondent_relationship,text,1,Relationship to Respondent,0.9,386.2,111.5,545.2,130.0
PP-401,gc_adults,ward_full_name_2,text,1,Name,0.9,66.8,123.5,203.8,142.0
PP-401,gc_adults,ward_address_street_3,text,1,Address,0.9,204.2,123.5,385.7,142.0
PP-401,gc_adults,respondent_relationship_2,text,1,Relationship to Respondent,0.9,386.2,123.5,545.2,142.0
PP-401,gc_adults,ward_field,text,1,,0.7,66.8,159.2,203.8,177.7
PP-401,gc_adults,ward_field_2,text,1,,0.7,204.2,159.2,385.7,177.7
PP-401,gc_adults,ward_field_3,text,1,,0.7,386.2,159.2,545.2,177.7
PP-401,gc_adults,ward_field_4,text,1,,0.7,66.8,194.4,203.8,212.9
PP-401,gc_adults,ward_field_5,text,1,,0.7,204.2,194.4,385.7,212.9
PP-401,gc_adults,ward_field_6,text,1,,0.7,386.2,194.4,545.2,212.9
PP-401,gc_adults,ward_field_7,text,1,,0.7,66.8,229.3,203.8,247.8
PP-401,gc_adults,ward_field_8,text,1,,0.7,204.2,229.3,385.7,247.8
PP-401,gc_adults,ward_field_9,text,1,,0.7,386.2,229.3,545.2,247.8
PP-401,gc_adults,ward_field_10,text,1,,0.7,66.8,265.2,203.8,283.7
PP-401,gc_adults,ward_field_11,text,1,,0.7,204.2,265.2,385.7,283.7
PP-401,gc_adults,ward_field_12,text,1,,0.7,386.2,265.2,545.2,283.7
PP-401,gc_adults,ward_field_13,text,1,,0.7,66.8,300.2,203.8,318.7
PP-401,gc_adults,ward_field_14,text,1,,0.7,204.2,300.2,385.7,318.7
PP-401,gc_adults,ward_field_15,text,1,,0.7,386.2,300.2,545.2,318.7
PP-401,gc_adults,ward_field_16,text,1,,0.7,66.8,336.0,203.8,354.5
PP-401,gc_adults,ward_field_17,text,1,,0.7,204.2,336.0,385.7,354.5
PP-401,gc_adults,ward_field_18,text,1,,0.7,386.2,336.0,545.2,354.5
PP-401,gc_adults,ward_field_19,text,1,,0.7,66.8,371.8,203.8,390.2
PP-401,gc_adults,ward_field_20,text,1,,0.7,204.2,371.8,385.7,390.2
PP-401,gc_adults,ward_field_21,text,1,,0.7,386.2,371.8,545.2,390.2
PP-401,gc_adults,ward_field_22,text,1,,0.7,66.8,406.8,203.8,425.3
PP-401,gc_adults,ward_field_23,text,1,,0.7,204.2,406.8,385.7,425.3
PP-401,gc_adults,ward_field_24,text,1,,0.7,386.2,406.8,545.2,425.3
PP-401,gc_adults,ward_field_25,text,1,,0.7,66.8,442.7,203.8,461.2
PP-401,gc_adults,ward_field_26,text,1,,0.7,204.2,442.7,385.7,461.2
PP-401,gc_adults,ward_field_27,text,1,,0.7,386.2,442.7,545.2,461.2
PP-401,gc_adults,ward_field_28,text,1,,0.7,66.8,478.4,203.8,496.9
PP-401,gc_adults,ward_field_29,text,1,,0.7,204.2,478.4,385.7,496.9
PP-401,gc_adults,ward_field_30,text,1,,0.7,386.2,478.4,545.2,496.9
PP-401,gc_adults,ward_field_31,text,1,,0.7,66.8,513.5,203.8,532.0
PP-401,gc_adults,ward_field_32,text,1,,0.7,204.2,513.5,385.7,532.0
PP-401,gc_adults,ward_field_33,text,1,,0.7,386.2,513.5,545.2,532.0
PP-401,gc_adults,ward_field_34,text,1,,0.7,66.8,549.2,203.8,567.7
PP-401,gc_adults,ward_field_35,text,1,,0.7,204.2,549.2,385.7,567.7
PP-401,gc_adults,ward_field_36,text,1,,0.7,386.2,549.2,545.2,567.7
PP-401,gc_adults,ward_field_37,text,1,,0.7,66.8,585.1,203.8,603.6
